route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
5356_123883,316,5402_24660,Bray Station,7118,1,5402_7778195_1912004,5402_535
5356_123883,314,5402_24661,Bray Station,21024,1,5402_7778195_1912012,5402_534
5356_123883,313,5402_24662,Bray Station,12927,1,5402_7778195_1912012,5402_534
5356_123883,313,5402_24663,Bray Station,12894,1,5402_7778195_1912005,5402_534
5356_123883,314,5402_24664,Bray Station,20991,1,5402_7778195_1912005,5402_534
5356_123883,315,5402_24665,Bray Station,693,1,5402_7778195_1912004,5402_535
5356_123883,315,5402_24666,Bray Station,681,1,5402_7778195_1912006,5402_534
5356_123883,313,5402_24667,Bray Station,12911,1,5402_7778195_1912011,5402_535
5356_123883,314,5402_24668,Bray Station,21008,1,5402_7778195_1912011,5402_535
5356_123883,316,5402_24669,Bray Station,7105,1,5402_7778195_1912003,5402_534
5356_123814,313,5402_2467,Talbot Street,13003,1,5402_7778195_6130002,5402_52
5356_123883,313,5402_24670,Bray Station,12886,1,5402_7778195_1912006,5402_534
5356_123883,315,5402_24671,Bray Station,631,1,5402_7778195_1912002,5402_535
5356_123883,314,5402_24672,Bray Station,20983,1,5402_7778195_1912006,5402_534
5356_123883,314,5402_24673,Bray Station,21026,1,5402_7778195_1912012,5402_534
5356_123883,313,5402_24674,Bray Station,12929,1,5402_7778195_1912012,5402_534
5356_123883,315,5402_24675,Bray Station,656,1,5402_7778195_1912008,5402_535
5356_123883,316,5402_24676,Bray Station,7120,1,5402_7778195_1912004,5402_536
5356_123883,313,5402_24677,Bray Station,12896,1,5402_7778195_1912005,5402_534
5356_123883,314,5402_24678,Bray Station,20993,1,5402_7778195_1912005,5402_534
5356_123883,315,5402_24679,Bray Station,695,1,5402_7778195_1912004,5402_535
5356_123814,315,5402_2468,Talbot Street,1253,1,5402_7778195_6130004,5402_52
5356_123883,316,5402_24680,Bray Station,7107,1,5402_7778195_1912003,5402_534
5356_123883,315,5402_24681,Bray Station,683,1,5402_7778195_1912006,5402_534
5356_123883,313,5402_24682,Bray Station,12913,1,5402_7778195_1912011,5402_535
5356_123883,314,5402_24683,Bray Station,21010,1,5402_7778195_1912011,5402_535
5356_123883,314,5402_24684,Bray Station,24850,1,5402_7778195_1912009,5402_534
5356_123883,315,5402_24685,Bray Station,633,1,5402_7778195_1912002,5402_535
5356_123883,313,5402_24686,Bray Station,16753,1,5402_7778195_1912009,5402_534
5356_123883,316,5402_24687,Bray Station,7122,1,5402_7778195_1912004,5402_536
5356_123883,314,5402_24688,Bray Station,21028,1,5402_7778195_1912012,5402_534
5356_123883,313,5402_24689,Bray Station,12931,1,5402_7778195_1912012,5402_534
5356_123814,314,5402_2469,Talbot Street,20203,1,5402_7778195_6130007,5402_52
5356_123883,315,5402_24690,Bray Station,658,1,5402_7778195_1912008,5402_535
5356_123883,316,5402_24691,Bray Station,7109,1,5402_7778195_1912003,5402_534
5356_123883,313,5402_24692,Bray Station,12898,1,5402_7778195_1912005,5402_534
5356_123883,314,5402_24693,Bray Station,20995,1,5402_7778195_1912005,5402_534
5356_123883,315,5402_24694,Bray Station,697,1,5402_7778195_1912004,5402_535
5356_123883,315,5402_24695,Bray Station,685,1,5402_7778195_1912006,5402_534
5356_123883,313,5402_24696,Bray Station,12915,1,5402_7778195_1912011,5402_535
5356_123883,316,5402_24697,Bray Station,7124,1,5402_7778195_1912004,5402_536
5356_123883,314,5402_24698,Bray Station,21012,1,5402_7778195_1912011,5402_535
5356_123883,314,5402_24699,Bray Station,24852,1,5402_7778195_1912009,5402_534
5356_123858,315,5402_247,Shaw street,2929,0,5402_7778195_9001004,5402_1
5356_123814,313,5402_2470,Talbot Street,12106,1,5402_7778195_6130007,5402_52
5356_123883,315,5402_24700,Bray Station,635,1,5402_7778195_1912002,5402_535
5356_123883,313,5402_24701,Bray Station,16755,1,5402_7778195_1912009,5402_534
5356_123883,316,5402_24702,Bray Station,7111,1,5402_7778195_1912003,5402_534
5356_123883,315,5402_24703,Bray Station,668,1,5402_7778195_1912009,5402_534
5356_123883,314,5402_24704,Bray Station,21030,1,5402_7778195_1912012,5402_535
5356_123883,313,5402_24705,Bray Station,12933,1,5402_7778195_1912012,5402_535
5356_123883,314,5402_24706,Bray Station,21032,1,5402_7778195_1912014,5402_534
5356_123883,315,5402_24707,Bray Station,699,1,5402_7778195_1912004,5402_535
5356_123883,313,5402_24708,Bray Station,12935,1,5402_7778195_1912014,5402_534
5356_123883,316,5402_24709,Bray Station,7126,1,5402_7778195_1912004,5402_536
5356_123814,313,5402_2471,Talbot Street,12229,1,5402_7778195_6130008,5402_52
5356_123883,315,5402_24710,Bray Station,687,1,5402_7778195_1912006,5402_534
5356_123883,313,5402_24711,Bray Station,12917,1,5402_7778195_1912011,5402_535
5356_123883,314,5402_24712,Bray Station,21014,1,5402_7778195_1912011,5402_535
5356_123883,316,5402_24713,Bray Station,7113,1,5402_7778195_1912003,5402_534
5356_123883,314,5402_24714,Bray Station,24854,1,5402_7778195_1912009,5402_534
5356_123883,315,5402_24715,Bray Station,637,1,5402_7778195_1912002,5402_535
5356_123883,313,5402_24716,Bray Station,16757,1,5402_7778195_1912009,5402_534
5356_123883,315,5402_24717,Bray Station,670,1,5402_7778195_1912009,5402_534
5356_123883,316,5402_24718,Bray Station,7070,1,5402_7778195_1912001,5402_535
5356_123883,313,5402_24719,Bray Station,12871,1,5402_7778195_1912016,5402_536
5356_123814,314,5402_2472,Talbot Street,20326,1,5402_7778195_6130008,5402_52
5356_123883,314,5402_24720,Bray Station,20968,1,5402_7778195_1912016,5402_536
5356_123883,314,5402_24721,Bray Station,21034,1,5402_7778195_1912014,5402_534
5356_123883,315,5402_24722,Bray Station,701,1,5402_7778195_1912004,5402_535
5356_123883,313,5402_24723,Bray Station,12937,1,5402_7778195_1912014,5402_534
5356_123883,316,5402_24724,Bray Station,7115,1,5402_7778195_1912003,5402_534
5356_123883,313,5402_24725,Bray Station,12919,1,5402_7778195_1912011,5402_534
5356_123883,315,5402_24726,Bray Station,661,1,5402_7778195_1912008,5402_535
5356_123883,314,5402_24727,Bray Station,21016,1,5402_7778195_1912011,5402_534
5356_123883,314,5402_24728,Bray Station,24856,1,5402_7778195_1912009,5402_534
5356_123883,316,5402_24729,Bray Station,7072,1,5402_7778195_1912001,5402_535
5356_123814,316,5402_2473,Talbot Street,7500,1,5402_7778195_6130001,5402_53
5356_123883,315,5402_24730,Bray Station,639,1,5402_7778195_1912002,5402_536
5356_123883,313,5402_24731,Bray Station,16759,1,5402_7778195_1912009,5402_534
5356_123883,315,5402_24732,Bray Station,591,1,5402_7778195_1912010,5402_534
5356_123883,313,5402_24733,Bray Station,12873,1,5402_7778195_1912016,5402_535
5356_123883,314,5402_24734,Bray Station,20970,1,5402_7778195_1912016,5402_535
5356_123883,316,5402_24735,Bray Station,7128,1,5402_7778195_1912004,5402_534
5356_123883,314,5402_24736,Bray Station,21036,1,5402_7778195_1912014,5402_534
5356_123883,315,5402_24737,Bray Station,703,1,5402_7778195_1912004,5402_535
5356_123883,313,5402_24738,Bray Station,12939,1,5402_7778195_1912014,5402_534
5356_123883,316,5402_24739,Bray Station,7074,1,5402_7778195_1912001,5402_534
5356_123814,315,5402_2474,Talbot Street,1216,1,5402_7778195_6130003,5402_54
5356_123883,313,5402_24740,Bray Station,12921,1,5402_7778195_1912011,5402_535
5356_123883,315,5402_24741,Bray Station,663,1,5402_7778195_1912008,5402_536
5356_123883,314,5402_24742,Bray Station,21018,1,5402_7778195_1912011,5402_535
5356_123883,314,5402_24743,Bray Station,24858,1,5402_7778195_1912009,5402_534
5356_123883,315,5402_24744,Bray Station,641,1,5402_7778195_1912002,5402_535
5356_123883,313,5402_24745,Bray Station,16761,1,5402_7778195_1912009,5402_534
5356_123883,316,5402_24746,Bray Station,7130,1,5402_7778195_1912004,5402_534
5356_123883,315,5402_24747,Bray Station,593,1,5402_7778195_1912010,5402_534
5356_123883,313,5402_24748,Bray Station,12875,1,5402_7778195_1912016,5402_535
5356_123883,314,5402_24749,Bray Station,20972,1,5402_7778195_1912016,5402_535
5356_123814,313,5402_2475,Talbot Street,12129,1,5402_7778195_6130001,5402_52
5356_123883,316,5402_24750,Bray Station,7076,1,5402_7778195_1912001,5402_534
5356_123883,314,5402_24751,Bray Station,21038,1,5402_7778195_1912014,5402_535
5356_123883,315,5402_24752,Bray Station,705,1,5402_7778195_1912004,5402_536
5356_123883,313,5402_24753,Bray Station,12941,1,5402_7778195_1912014,5402_535
5356_123883,313,5402_24754,Bray Station,12923,1,5402_7778195_1912011,5402_534
5356_123883,315,5402_24755,Bray Station,665,1,5402_7778195_1912008,5402_535
5356_123883,314,5402_24756,Bray Station,21020,1,5402_7778195_1912011,5402_534
5356_123883,316,5402_24757,Bray Station,7132,1,5402_7778195_1912004,5402_534
5356_123883,314,5402_24758,Bray Station,24860,1,5402_7778195_1912009,5402_534
5356_123883,315,5402_24759,Bray Station,643,1,5402_7778195_1912002,5402_535
5356_123814,314,5402_2476,Talbot Street,20226,1,5402_7778195_6130001,5402_52
5356_123883,313,5402_24760,Bray Station,16763,1,5402_7778195_1912009,5402_534
5356_123883,315,5402_24761,Bray Station,595,1,5402_7778195_1912010,5402_534
5356_123883,316,5402_24762,Bray Station,7078,1,5402_7778195_1912001,5402_535
5356_123883,313,5402_24763,Bray Station,12877,1,5402_7778195_1912016,5402_536
5356_123883,314,5402_24764,Bray Station,20974,1,5402_7778195_1912016,5402_536
5356_123883,314,5402_24765,Bray Station,21040,1,5402_7778195_1912014,5402_534
5356_123883,315,5402_24766,Bray Station,707,1,5402_7778195_1912004,5402_535
5356_123883,313,5402_24767,Bray Station,12943,1,5402_7778195_1912014,5402_534
5356_123883,316,5402_24768,Bray Station,7134,1,5402_7778195_1912004,5402_534
5356_123883,313,5402_24769,Bray Station,12925,1,5402_7778195_1912011,5402_534
5356_123814,315,5402_2477,Talbot Street,1226,1,5402_7778195_6130002,5402_52
5356_123883,315,5402_24770,Bray Station,667,1,5402_7778195_1912008,5402_535
5356_123883,314,5402_24771,Bray Station,21022,1,5402_7778195_1912011,5402_534
5356_123883,314,5402_24772,Bray Station,24862,1,5402_7778195_1912009,5402_534
5356_123883,316,5402_24773,Bray Station,7080,1,5402_7778195_1912001,5402_535
5356_123883,315,5402_24774,Bray Station,645,1,5402_7778195_1912002,5402_536
5356_123883,313,5402_24775,Bray Station,16765,1,5402_7778195_1912009,5402_534
5356_123883,315,5402_24776,Bray Station,731,1,5402_7778195_1912012,5402_534
5356_123883,314,5402_24777,Bray Station,21042,1,5402_7778195_1912014,5402_535
5356_123883,313,5402_24778,Bray Station,12945,1,5402_7778195_1912014,5402_535
5356_123883,316,5402_24779,Bray Station,7136,1,5402_7778195_1912004,5402_536
5356_123814,314,5402_2478,Talbot Street,20401,1,5402_7778195_6130009,5402_52
5356_123883,314,5402_24780,Bray Station,24864,1,5402_7778195_1912009,5402_534
5356_123883,316,5402_24781,Bray Station,7082,1,5402_7778195_1912001,5402_535
5356_123883,315,5402_24782,Bray Station,647,1,5402_7778195_1912002,5402_536
5356_123883,313,5402_24783,Bray Station,16767,1,5402_7778195_1912009,5402_534
5356_123883,315,5402_24784,Bray Station,733,1,5402_7778195_1912012,5402_534
5356_123883,314,5402_24785,Bray Station,21044,1,5402_7778195_1912014,5402_535
5356_123883,313,5402_24786,Bray Station,12947,1,5402_7778195_1912014,5402_535
5356_123883,316,5402_24787,Bray Station,7138,1,5402_7778195_1912004,5402_536
5356_123883,314,5402_24788,Bray Station,24866,1,5402_7778195_1912009,5402_534
5356_123883,316,5402_24789,Bray Station,7084,1,5402_7778195_1912001,5402_535
5356_123814,313,5402_2479,Talbot Street,12304,1,5402_7778195_6130009,5402_52
5356_123883,315,5402_24790,Bray Station,649,1,5402_7778195_1912002,5402_536
5356_123883,313,5402_24791,Bray Station,16769,1,5402_7778195_1912009,5402_534
5356_123883,315,5402_24792,Bray Station,735,1,5402_7778195_1912012,5402_534
5356_123883,314,5402_24793,Bray Station,21046,1,5402_7778195_1912014,5402_535
5356_123883,313,5402_24794,Bray Station,12949,1,5402_7778195_1912014,5402_535
5356_123883,316,5402_24795,Bray Station,7140,1,5402_7778195_1912004,5402_536
5356_123883,314,5402_24796,Bray Station,24868,1,5402_7778195_1912009,5402_534
5356_123883,316,5402_24797,Bray Station,7086,1,5402_7778195_1912001,5402_535
5356_123883,315,5402_24798,Bray Station,651,1,5402_7778195_1912002,5402_536
5356_123883,313,5402_24799,Bray Station,16771,1,5402_7778195_1912009,5402_534
5356_123858,316,5402_248,Shaw street,9026,0,5402_7778195_9001005,5402_2
5356_123814,316,5402_2480,Talbot Street,7477,1,5402_7778195_6130002,5402_52
5356_123883,315,5402_24800,Bray Station,737,1,5402_7778195_1912012,5402_534
5356_123883,314,5402_24801,Bray Station,21048,1,5402_7778195_1912014,5402_535
5356_123883,313,5402_24802,Bray Station,12951,1,5402_7778195_1912014,5402_535
5356_123883,316,5402_24803,Bray Station,7142,1,5402_7778195_1912004,5402_536
5356_123883,314,5402_24804,Bray Station,24870,1,5402_7778195_1912009,5402_534
5356_123883,316,5402_24805,Bray Station,7088,1,5402_7778195_1912001,5402_535
5356_123883,315,5402_24806,Bray Station,653,1,5402_7778195_1912002,5402_536
5356_123883,313,5402_24807,Bray Station,16773,1,5402_7778195_1912009,5402_534
5356_123883,315,5402_24808,Bray Station,739,1,5402_7778195_1912012,5402_534
5356_123883,314,5402_24809,Bray Station,21050,1,5402_7778195_1912014,5402_535
5356_123814,315,5402_2481,Talbot Street,1273,1,5402_7778195_6130005,5402_53
5356_123883,313,5402_24810,Bray Station,12953,1,5402_7778195_1912014,5402_535
5356_123883,316,5402_24811,Bray Station,7144,1,5402_7778195_1912004,5402_536
5356_123884,313,5402_24812,Southern Cross,12843,0,5402_7778195_1912004,5402_537
5356_123884,315,5402_24813,Southern Cross,597,0,5402_7778195_1912001,5402_538
5356_123884,314,5402_24814,Southern Cross,20940,0,5402_7778195_1912004,5402_537
5356_123884,314,5402_24815,Southern Cross,20947,0,5402_7778195_1912008,5402_537
5356_123884,313,5402_24816,Southern Cross,12850,0,5402_7778195_1912008,5402_537
5356_123884,313,5402_24817,Southern Cross,12853,0,5402_7778195_1912001,5402_537
5356_123884,314,5402_24818,Southern Cross,20950,0,5402_7778195_1912001,5402_537
5356_123884,316,5402_24819,Southern Cross,7065,0,5402_7778195_1912001,5402_538
5356_123814,313,5402_2482,Talbot Street,11842,1,5402_7778195_6130003,5402_52
5356_123884,315,5402_24820,Southern Cross,672,0,5402_7778195_1912003,5402_539
5356_123884,314,5402_24821,Southern Cross,21001,0,5402_7778195_1912010,5402_537
5356_123884,313,5402_24822,Southern Cross,12904,0,5402_7778195_1912010,5402_537
5356_123884,313,5402_24823,Southern Cross,12845,0,5402_7778195_1912004,5402_537
5356_123884,316,5402_24824,Southern Cross,7091,0,5402_7778195_1912002,5402_538
5356_123884,315,5402_24825,Southern Cross,599,0,5402_7778195_1912001,5402_539
5356_123884,314,5402_24826,Southern Cross,20942,0,5402_7778195_1912004,5402_537
5356_123884,315,5402_24827,Southern Cross,708,0,5402_7778195_1912005,5402_537
5356_123884,313,5402_24828,Southern Cross,16742,0,5402_7778195_1912002,5402_538
5356_123884,314,5402_24829,Southern Cross,24839,0,5402_7778195_1912002,5402_538
5356_123814,314,5402_2483,Talbot Street,19939,1,5402_7778195_6130003,5402_52
5356_123884,313,5402_24830,Southern Cross,12855,0,5402_7778195_1912001,5402_537
5356_123884,314,5402_24831,Southern Cross,20952,0,5402_7778195_1912001,5402_537
5356_123884,316,5402_24832,Southern Cross,7067,0,5402_7778195_1912001,5402_538
5356_123884,315,5402_24833,Southern Cross,674,0,5402_7778195_1912003,5402_539
5356_123884,314,5402_24834,Southern Cross,21003,0,5402_7778195_1912010,5402_537
5356_123884,315,5402_24835,Southern Cross,612,0,5402_7778195_1912007,5402_538
5356_123884,313,5402_24836,Southern Cross,12906,0,5402_7778195_1912010,5402_537
5356_123884,316,5402_24837,Southern Cross,7145,0,5402_7778195_1912005,5402_539
5356_123884,313,5402_24838,Southern Cross,12847,0,5402_7778195_1912004,5402_537
5356_123884,316,5402_24839,Southern Cross,7093,0,5402_7778195_1912002,5402_538
5356_123814,315,5402_2484,Talbot Street,1131,1,5402_7778195_6130001,5402_52
5356_123884,315,5402_24840,Southern Cross,601,0,5402_7778195_1912001,5402_539
5356_123884,314,5402_24841,Southern Cross,20944,0,5402_7778195_1912004,5402_537
5356_123884,316,5402_24842,Southern Cross,7159,0,5402_7778195_1912006,5402_537
5356_123884,315,5402_24843,Southern Cross,710,0,5402_7778195_1912005,5402_538
5356_123884,313,5402_24844,Southern Cross,16744,0,5402_7778195_1912002,5402_539
5356_123884,314,5402_24845,Southern Cross,24841,0,5402_7778195_1912002,5402_539
5356_123884,313,5402_24846,Southern Cross,12857,0,5402_7778195_1912001,5402_537
5356_123884,314,5402_24847,Southern Cross,20954,0,5402_7778195_1912001,5402_537
5356_123884,316,5402_24848,Southern Cross,7069,0,5402_7778195_1912001,5402_538
5356_123884,315,5402_24849,Southern Cross,676,0,5402_7778195_1912003,5402_539
5356_123814,313,5402_2485,Talbot Street,12245,1,5402_7778195_6130006,5402_52
5356_123884,314,5402_24850,Southern Cross,21005,0,5402_7778195_1912010,5402_537
5356_123884,315,5402_24851,Southern Cross,614,0,5402_7778195_1912007,5402_538
5356_123884,313,5402_24852,Southern Cross,12908,0,5402_7778195_1912010,5402_537
5356_123884,316,5402_24853,Southern Cross,7147,0,5402_7778195_1912005,5402_539
5356_123884,313,5402_24854,Southern Cross,12849,0,5402_7778195_1912004,5402_537
5356_123884,316,5402_24855,Southern Cross,7095,0,5402_7778195_1912002,5402_538
5356_123884,315,5402_24856,Southern Cross,603,0,5402_7778195_1912001,5402_539
5356_123884,314,5402_24857,Southern Cross,20946,0,5402_7778195_1912004,5402_537
5356_123884,316,5402_24858,Southern Cross,7161,0,5402_7778195_1912006,5402_537
5356_123884,315,5402_24859,Southern Cross,712,0,5402_7778195_1912005,5402_538
5356_123814,314,5402_2486,Talbot Street,20342,1,5402_7778195_6130006,5402_52
5356_123884,313,5402_24860,Southern Cross,16746,0,5402_7778195_1912002,5402_539
5356_123884,314,5402_24861,Southern Cross,24843,0,5402_7778195_1912002,5402_539
5356_123884,313,5402_24862,Southern Cross,12859,0,5402_7778195_1912001,5402_537
5356_123884,314,5402_24863,Southern Cross,20956,0,5402_7778195_1912001,5402_537
5356_123884,315,5402_24864,Southern Cross,678,0,5402_7778195_1912003,5402_538
5356_123884,316,5402_24865,Southern Cross,7054,0,5402_7778195_1912007,5402_539
5356_123884,314,5402_24866,Southern Cross,21052,0,5402_7778195_1912015,5402_537
5356_123884,315,5402_24867,Southern Cross,616,0,5402_7778195_1912007,5402_538
5356_123884,313,5402_24868,Southern Cross,12955,0,5402_7778195_1912015,5402_537
5356_123884,316,5402_24869,Southern Cross,7149,0,5402_7778195_1912005,5402_539
5356_123814,315,5402_2487,Talbot Street,1255,1,5402_7778195_6130004,5402_52
5356_123884,316,5402_24870,Southern Cross,7097,0,5402_7778195_1912002,5402_537
5356_123884,314,5402_24871,Southern Cross,21063,0,5402_7778195_1912017,5402_538
5356_123884,315,5402_24872,Southern Cross,605,0,5402_7778195_1912001,5402_539
5356_123884,313,5402_24873,Southern Cross,12966,0,5402_7778195_1912017,5402_538
5356_123884,316,5402_24874,Southern Cross,7163,0,5402_7778195_1912006,5402_537
5356_123884,315,5402_24875,Southern Cross,714,0,5402_7778195_1912005,5402_538
5356_123884,313,5402_24876,Southern Cross,16748,0,5402_7778195_1912002,5402_539
5356_123884,314,5402_24877,Southern Cross,24845,0,5402_7778195_1912002,5402_539
5356_123884,313,5402_24878,Southern Cross,12861,0,5402_7778195_1912001,5402_537
5356_123884,314,5402_24879,Southern Cross,20958,0,5402_7778195_1912001,5402_537
5356_123814,314,5402_2488,Talbot Street,20365,1,5402_7778195_6130004,5402_53
5356_123884,315,5402_24880,Southern Cross,680,0,5402_7778195_1912003,5402_538
5356_123884,316,5402_24881,Southern Cross,7056,0,5402_7778195_1912007,5402_539
5356_123884,314,5402_24882,Southern Cross,21054,0,5402_7778195_1912015,5402_537
5356_123884,315,5402_24883,Southern Cross,618,0,5402_7778195_1912007,5402_538
5356_123884,313,5402_24884,Southern Cross,12957,0,5402_7778195_1912015,5402_537
5356_123884,316,5402_24885,Southern Cross,7151,0,5402_7778195_1912005,5402_539
5356_123884,316,5402_24886,Southern Cross,7099,0,5402_7778195_1912002,5402_537
5356_123884,314,5402_24887,Southern Cross,21065,0,5402_7778195_1912017,5402_538
5356_123884,315,5402_24888,Southern Cross,607,0,5402_7778195_1912001,5402_539
5356_123884,313,5402_24889,Southern Cross,12968,0,5402_7778195_1912017,5402_538
5356_123814,313,5402_2489,Talbot Street,12268,1,5402_7778195_6130004,5402_53
5356_123884,313,5402_24890,Southern Cross,12977,0,5402_7778195_1912021,5402_537
5356_123884,314,5402_24891,Southern Cross,21074,0,5402_7778195_1912021,5402_537
5356_123884,316,5402_24892,Southern Cross,7165,0,5402_7778195_1912006,5402_538
5356_123884,315,5402_24893,Southern Cross,716,0,5402_7778195_1912005,5402_539
5356_123884,313,5402_24894,Southern Cross,12863,0,5402_7778195_1912001,5402_537
5356_123884,314,5402_24895,Southern Cross,20960,0,5402_7778195_1912001,5402_537
5356_123884,315,5402_24896,Southern Cross,723,0,5402_7778195_1912011,5402_538
5356_123884,316,5402_24897,Southern Cross,7058,0,5402_7778195_1912007,5402_539
5356_123884,314,5402_24898,Southern Cross,21056,0,5402_7778195_1912015,5402_537
5356_123884,315,5402_24899,Southern Cross,620,0,5402_7778195_1912007,5402_538
5356_123858,313,5402_249,Shaw street,15312,0,5402_7778195_9001010,5402_3
5356_123814,316,5402_2490,Talbot Street,7502,1,5402_7778195_6130001,5402_54
5356_123884,313,5402_24900,Southern Cross,12959,0,5402_7778195_1912015,5402_537
5356_123884,316,5402_24901,Southern Cross,7153,0,5402_7778195_1912005,5402_539
5356_123884,316,5402_24902,Southern Cross,7101,0,5402_7778195_1912002,5402_537
5356_123884,314,5402_24903,Southern Cross,21067,0,5402_7778195_1912017,5402_538
5356_123884,315,5402_24904,Southern Cross,609,0,5402_7778195_1912001,5402_539
5356_123884,313,5402_24905,Southern Cross,12970,0,5402_7778195_1912017,5402_538
5356_123884,313,5402_24906,Southern Cross,12979,0,5402_7778195_1912021,5402_537
5356_123884,314,5402_24907,Southern Cross,21076,0,5402_7778195_1912021,5402_537
5356_123884,316,5402_24908,Southern Cross,7167,0,5402_7778195_1912006,5402_538
5356_123884,315,5402_24909,Southern Cross,718,0,5402_7778195_1912005,5402_539
5356_123814,314,5402_2491,Talbot Street,20370,1,5402_7778195_6130005,5402_52
5356_123884,313,5402_24910,Southern Cross,12865,0,5402_7778195_1912001,5402_537
5356_123884,314,5402_24911,Southern Cross,20962,0,5402_7778195_1912001,5402_537
5356_123884,315,5402_24912,Southern Cross,725,0,5402_7778195_1912011,5402_538
5356_123884,316,5402_24913,Southern Cross,7060,0,5402_7778195_1912007,5402_539
5356_123884,314,5402_24914,Southern Cross,21058,0,5402_7778195_1912015,5402_537
5356_123884,315,5402_24915,Southern Cross,622,0,5402_7778195_1912007,5402_538
5356_123884,313,5402_24916,Southern Cross,12961,0,5402_7778195_1912015,5402_537
5356_123884,316,5402_24917,Southern Cross,7155,0,5402_7778195_1912005,5402_539
5356_123884,316,5402_24918,Southern Cross,7049,0,5402_7778195_1912008,5402_537
5356_123884,314,5402_24919,Southern Cross,21069,0,5402_7778195_1912017,5402_538
5356_123814,313,5402_2492,Talbot Street,12273,1,5402_7778195_6130005,5402_52
5356_123884,315,5402_24920,Southern Cross,740,0,5402_7778195_1912013,5402_539
5356_123884,313,5402_24921,Southern Cross,12972,0,5402_7778195_1912017,5402_538
5356_123884,313,5402_24922,Southern Cross,12981,0,5402_7778195_1912021,5402_537
5356_123884,314,5402_24923,Southern Cross,21078,0,5402_7778195_1912021,5402_537
5356_123884,316,5402_24924,Southern Cross,7169,0,5402_7778195_1912006,5402_538
5356_123884,315,5402_24925,Southern Cross,720,0,5402_7778195_1912005,5402_539
5356_123884,313,5402_24926,Southern Cross,12867,0,5402_7778195_1912001,5402_537
5356_123884,314,5402_24927,Southern Cross,20964,0,5402_7778195_1912001,5402_537
5356_123884,315,5402_24928,Southern Cross,727,0,5402_7778195_1912011,5402_538
5356_123884,316,5402_24929,Southern Cross,7062,0,5402_7778195_1912007,5402_539
5356_123814,315,5402_2493,Talbot Street,1218,1,5402_7778195_6130003,5402_52
5356_123884,314,5402_24930,Southern Cross,21060,0,5402_7778195_1912015,5402_537
5356_123884,315,5402_24931,Southern Cross,624,0,5402_7778195_1912007,5402_538
5356_123884,313,5402_24932,Southern Cross,12963,0,5402_7778195_1912015,5402_537
5356_123884,316,5402_24933,Southern Cross,7157,0,5402_7778195_1912005,5402_539
5356_123884,316,5402_24934,Southern Cross,7051,0,5402_7778195_1912008,5402_537
5356_123884,314,5402_24935,Southern Cross,21071,0,5402_7778195_1912017,5402_538
5356_123884,315,5402_24936,Southern Cross,742,0,5402_7778195_1912013,5402_539
5356_123884,313,5402_24937,Southern Cross,12974,0,5402_7778195_1912017,5402_538
5356_123884,313,5402_24938,Southern Cross,12983,0,5402_7778195_1912021,5402_537
5356_123884,314,5402_24939,Southern Cross,21080,0,5402_7778195_1912021,5402_537
5356_123814,314,5402_2494,Talbot Street,21102,1,5402_7778195_6130002,5402_52
5356_123884,313,5402_24940,Southern Cross,12869,0,5402_7778195_1912001,5402_537
5356_123884,314,5402_24941,Southern Cross,20966,0,5402_7778195_1912001,5402_537
5356_123884,315,5402_24942,Southern Cross,729,0,5402_7778195_1912011,5402_538
5356_123884,316,5402_24943,Southern Cross,7064,0,5402_7778195_1912007,5402_539
5356_123884,313,5402_24944,Cherrywood,12852,1,5402_7778195_1912001,5402_540
5356_123884,314,5402_24945,Cherrywood,20949,1,5402_7778195_1912001,5402_540
5356_123884,315,5402_24946,Cherrywood,671,1,5402_7778195_1912003,5402_541
5356_123884,314,5402_24947,Cherrywood,21000,1,5402_7778195_1912010,5402_540
5356_123884,313,5402_24948,Cherrywood,12903,1,5402_7778195_1912010,5402_540
5356_123884,313,5402_24949,Cherrywood,12844,1,5402_7778195_1912004,5402_540
5356_123814,313,5402_2495,Talbot Street,13005,1,5402_7778195_6130002,5402_52
5356_123884,316,5402_24950,Cherrywood,7090,1,5402_7778195_1912002,5402_541
5356_123884,315,5402_24951,Cherrywood,598,1,5402_7778195_1912001,5402_542
5356_123884,314,5402_24952,Cherrywood,20941,1,5402_7778195_1912004,5402_540
5356_123884,314,5402_24953,Cherrywood,20948,1,5402_7778195_1912008,5402_540
5356_123884,313,5402_24954,Cherrywood,12851,1,5402_7778195_1912008,5402_540
5356_123884,313,5402_24955,Cherrywood,12854,1,5402_7778195_1912001,5402_540
5356_123884,314,5402_24956,Cherrywood,20951,1,5402_7778195_1912001,5402_540
5356_123884,316,5402_24957,Cherrywood,7066,1,5402_7778195_1912001,5402_541
5356_123884,315,5402_24958,Cherrywood,673,1,5402_7778195_1912003,5402_542
5356_123884,314,5402_24959,Cherrywood,21002,1,5402_7778195_1912010,5402_540
5356_123814,316,5402_2496,Talbot Street,7516,1,5402_7778195_6130003,5402_52
5356_123884,315,5402_24960,Cherrywood,611,1,5402_7778195_1912007,5402_541
5356_123884,313,5402_24961,Cherrywood,12905,1,5402_7778195_1912010,5402_540
5356_123884,313,5402_24962,Cherrywood,12846,1,5402_7778195_1912004,5402_540
5356_123884,316,5402_24963,Cherrywood,7092,1,5402_7778195_1912002,5402_541
